SalesID,SalePrice
1224538,35519.8404872
1224541,34462.4654952
1224558,38691.9654632
1224559,36577.2154792
1224561,37634.5904712
1224565,37105.9029752
1224587,38691.9654632
1224588,38691.9654632
1224589,38691.9654632
1224590,38691.9654632
1224591,34462.4654952
1224595,39749.3404552
1224668,39749.3404552
1224710,38163.2779672
1224711,37634.5904712
1224727,40278.0279512
1224728,39749.3404552
1224729,37105.9029752
1224730,38691.9654632
1224735,36577.2154792
1224752,36048.5279832
1224764,38163.2779672
1224766,40278.0279512
1224767,39749.3404552
1224768,39220.6529592
1224769,39220.6529592
1224793,35519.8404872
1224810,35519.8404872
1224811,35519.8404872
1224815,36048.5279832
1224820,38163.2779672
1224826,34991.1529912
1224829,38691.9654632
1224830,38163.2779672
1224839,35519.8404872
1224871,37634.5904712
1224872,37634.5904712
1224873,37634.5904712
1224875,31819.0280152
1224876,38163.2779672
1224878,37634.5904712
1224884,39749.3404552
1224885,37105.9029752
1224886,38691.9654632
1224888,37105.9029752
1224889,39220.6529592
1224892,37634.5904712
1224899,38163.2779672
1224900,37105.9029752
1224901,36048.5279832
1224902,37105.9029752
1224903,35519.8404872
1224904,34462.4654952
1224910,39220.6529592
1224915,34991.1529912
1224919,36048.5279832
1224920,34462.4654952
1224921,37634.5904712
1224924,34462.4654952
1224928,37634.5904712
1224955,38691.9654632
1224956,38163.2779672
1224958,39220.6529592
1224959,39220.6529592
1224961,39749.3404552
1224973,38691.9654632
1224980,37634.5904712
1224981,34462.4654952
1224982,38163.2779672
1224986,35519.8404872
1224991,37634.5904712
1224992,38163.2779672
1224995,38691.9654632
1224997,38163.2779672
1225000,39220.6529592
1225002,36577.2154792
1225005,36577.2154792
1225008,35519.8404872
1225009,36048.5279832
1225024,36577.2154792
1225028,35519.8404872
1225030,38691.9654632
1225031,33933.7779992
1225034,39220.6529592
1225035,39749.3404552
1225036,39749.3404552
1225038,40278.0279512
1225046,35519.8404872
1225048,36048.5279832
1225051,34991.1529912
1225052,34462.4654952
1225053,34462.4654952
1225055,39749.3404552
1225056,39220.6529592
1225062,39749.3404552
1225063,39220.6529592
1225064,39220.6529592
1225065,39220.6529592
1225066,39220.6529592
1225080,34462.4654952
1225082,34462.4654952
1225083,36048.5279832
1225084,38691.9654632
1225085,39220.6529592
1225086,39220.6529592
1225088,34462.4654952
1225095,36577.2154792
1225101,39220.6529592
1225103,39749.3404552
1225105,39749.3404552
1225107,39749.3404552
1225109,38163.2779672
1225111,37634.5904712
1225114,34462.4654952
1225116,36048.5279832
1225117,36577.2154792
1225118,38163.2779672
1225119,38163.2779672
1225120,38691.9654632
1225121,38691.9654632
1225122,38691.9654632
1225127,37105.9029752
1225130,38163.2779672
1225132,39749.3404552
1225135,38163.2779672
1225136,37105.9029752
1225137,37634.5904712
1225138,37634.5904712
1225148,38163.2779672
1225150,37105.9029752
1225151,35519.8404872
1225157,38691.9654632
1225160,39220.6529592
1225189,39220.6529592
1225208,39220.6529592
1225231,39749.3404552
1225232,35519.8404872
1225237,37634.5904712
1225241,38163.2779672
1225242,34991.1529912
1225243,38691.9654632
1225244,37634.5904712
1225245,39220.6529592
1225340,37634.5904712
1225341,37634.5904712
1225357,37634.5904712
1225358,38163.2779672
1225420,38163.2779672
1225425,36048.5279832
1225431,38163.2779672
1225435,38163.2779672
1225436,38691.9654632
1225437,38691.9654632
1225454,34462.4654952
1225455,34462.4654952
1225457,39749.3404552
1225463,38163.2779672
1225469,34991.1529912
1225471,34991.1529912
1225475,37634.5904712
1225478,38163.2779672
1225482,38691.9654632
1225485,38691.9654632
1225486,37634.5904712
1225487,37634.5904712
1225492,38163.2779672
1225503,38163.2779672
1225504,37634.5904712
1225516,39220.6529592
1225526,36048.5279832
1225544,39220.6529592
1225563,38163.2779672
1225566,34462.4654952
1225586,36048.5279832
1225605,37634.5904712
1225608,35519.8404872
1225612,38163.2779672
1225622,38163.2779672
1225724,36577.2154792
1225730,38691.9654632
1225732,39220.6529592
1225733,39220.6529592
1225734,39220.6529592
1225737,39220.6529592
1225739,39220.6529592
1225749,38691.9654632
1225773,34462.4654952
1225782,38163.2779672
1225783,39749.3404552
1225784,38691.9654632
1225807,38691.9654632
1225808,34991.1529912
1225823,36048.5279832
1225828,37105.9029752
1225829,38691.9654632
1225843,39220.6529592
1225847,34991.1529912
1225854,34462.4654952
1225859,38691.9654632
1225874,38163.2779672
1225877,38691.9654632
1225878,38691.9654632
1225905,38163.2779672
1225906,38163.2779672
1225916,38163.2779672
1225918,38691.9654632
1225923,38163.2779672
1225924,34991.1529912
1225934,38691.9654632
1225946,38163.2779672
1225947,38691.9654632
1225950,39749.3404552
1225971,33933.7779992
1225979,36577.2154792
1226000,38163.2779672
1226012,38163.2779672
1226013,37634.5904712
1226017,37634.5904712
1226018,39220.6529592
1226021,38691.9654632
1226027,34991.1529912
1226032,35519.8404872
1226038,38163.2779672
1226039,38691.9654632
1226045,34462.4654952
1226046,34462.4654952
1226048,36048.5279832
1226053,36048.5279832
1226061,36577.2154792
1226062,36577.2154792
1226068,38163.2779672
1226072,37105.9029752
1226083,39220.6529592
1226090,35519.8404872
1226091,34991.1529912
1226095,39220.6529592
1226096,39220.6529592
1226098,39220.6529592
1226099,39220.6529592
1226100,39220.6529592
1226101,39220.6529592
1226105,39749.3404552
1226107,39749.3404552
1226110,34991.1529912
1226138,38691.9654632
1226152,38691.9654632
1226154,37634.5904712
1226155,38163.2779672
1226159,38691.9654632
1226160,35519.8404872
1226167,38163.2779672
1226171,39220.6529592
1226184,38163.2779672
1226191,38691.9654632
1226194,34462.4654952
1226201,38163.2779672
1226246,37634.5904712
1226267,38691.9654632
1226272,40278.0279512
1226286,36048.5279832
1226292,38163.2779672
1226332,38691.9654632
1226342,34462.4654952
1226344,36577.2154792
1226350,38163.2779672
1226369,38691.9654632
1226370,38691.9654632
1226371,39220.6529592
1226373,39220.6529592
1226376,39749.3404552
1226377,38691.9654632
1226404,39220.6529592
1226405,39220.6529592
1226406,39220.6529592
1226407,39220.6529592
1226408,39220.6529592
1226410,39220.6529592
1226414,39749.3404552
1226415,38691.9654632
1226421,38163.2779672
1226424,35519.8404872
1226427,34991.1529912
1226433,37634.5904712
1226436,37634.5904712
1226437,33405.0905032
1226439,40806.7154472
1226440,40806.7154472
1226441,37634.5904712
1226442,37105.9029752
1226453,36577.2154792
1226455,37634.5904712
1226458,35519.8404872
1226459,35519.8404872
1226466,35519.8404872
1226468,34462.4654952
1226469,38163.2779672
1226470,37105.9029752
1226476,39749.3404552
1226478,37634.5904712
1226499,39220.6529592
1226500,38163.2779672
1226502,36048.5279832
1226506,38691.9654632
1226510,36048.5279832
1226526,38691.9654632
1226529,39220.6529592
1226544,38163.2779672
1226545,38691.9654632
1226549,37634.5904712
1226555,41335.4029432
1226579,36577.2154792
1226587,38163.2779672
1226592,37634.5904712
1226639,36577.2154792
1226656,36048.5279832
1226657,36048.5279832
1226658,36577.2154792
1226659,37634.5904712
1226675,36048.5279832
1226677,37634.5904712
1226678,34991.1529912
1226701,38691.9654632
1226702,38163.2779672
1226703,38163.2779672
1226710,36577.2154792
1226711,37634.5904712
1226713,38163.2779672
1226715,38691.9654632
1226733,37634.5904712
1226736,19130.5281113
1226739,38163.2779672
1226740,38691.9654632
1226743,38691.9654632
1226745,38163.2779672
1226748,34991.1529912
1226751,36577.2154792
1226752,36577.2154792
1226754,33933.7779992
1226762,39220.6529592
1226765,40278.0279512
1226766,37634.5904712
1226768,39220.6529592
1226769,38691.9654632
1226771,37105.9029752
1226772,39220.6529592
1226773,38163.2779672
1226774,39749.3404552
1226775,38691.9654632
1226776,38163.2779672
1226781,34462.4654952
1226794,39749.3404552
1226797,36048.5279832
1226800,36577.2154792
1226805,37634.5904712
1226811,38163.2779672
1226818,34991.1529912
1226819,34462.4654952
1226820,37634.5904712
1226822,36048.5279832
1226824,34991.1529912
1226830,38163.2779672
1226833,35519.8404872
1226835,35519.8404872
1226837,35519.8404872
1226846,32347.7155112
1226847,38163.2779672
1226851,38163.2779672
1226854,35519.8404872
1226858,36048.5279832
1226859,34462.4654952
1226860,37105.9029752
1226866,34462.4654952
1226873,36577.2154792
1226874,38163.2779672
1226883,34991.1529912
1226884,34991.1529912
1226895,39220.6529592
1226901,38691.9654632
1226902,38691.9654632
1226904,39220.6529592
1226934,36577.2154792
1226936,37105.9029752
1226942,38163.2779672
1226952,36048.5279832
1226953,38691.9654632
1226954,38163.2779672
1226955,38163.2779672
1226957,34991.1529912
1226958,39220.6529592
1226959,34991.1529912
1226968,37634.5904712
1227003,38691.9654632
1227024,36577.2154792
1227027,34991.1529912
1227030,38691.9654632
1227038,39220.6529592
1227041,38691.9654632
1227052,37105.9029752
1227053,38691.9654632
1227060,38163.2779672
1227081,38163.2779672
1227082,36048.5279832
1227083,37105.9029752
1227086,38163.2779672
1227087,38163.2779672
1227088,37634.5904712
1227115,36577.2154792
1227135,34462.4654952
1227140,38163.2779672
1227153,38163.2779672
1227154,38163.2779672
1227162,38163.2779672
1227163,38163.2779672
1227164,38691.9654632
1227167,38691.9654632
1227168,34991.1529912
1227172,34462.4654952
1227187,40278.0279512
1227193,37634.5904712
1227225,39220.6529592
1227226,34462.4654952
1227227,36048.5279832
1227228,36577.2154792
1227241,36048.5279832
1227243,34462.4654952
1227245,39749.3404552
1227246,36577.2154792
1227247,37634.5904712
1227272,35519.8404872
1227280,38691.9654632
1227297,36048.5279832
1227301,38163.2779672
1227306,37634.5904712
1227307,37634.5904712
1227312,34462.4654952
1227321,39749.3404552
1227336,38163.2779672
1227337,37634.5904712
1227355,37105.9029752
1227356,38691.9654632
1227359,33933.7779992
1227362,37634.5904712
1227365,37634.5904712
1227366,37634.5904712
1227367,38163.2779672
1227369,36048.5279832
1227370,35519.8404872
1227371,35519.8404872
1227380,38163.2779672
1227381,35519.8404872
1227386,34991.1529912
1227398,35519.8404872
1227416,37105.9029752
1227422,38691.9654632
1227423,38691.9654632
1227428,39220.6529592
1227450,38163.2779672
1227453,38691.9654632
1227454,38163.2779672
1227455,38691.9654632
1227456,38163.2779672
1227457,38163.2779672
1227459,36048.5279832
1227463,36577.2154792
1227468,37634.5904712
1227472,38691.9654632
1227490,38691.9654632
1227499,38163.2779672
1227514,38163.2779672
1227515,38163.2779672
1227526,39749.3404552
1227527,39749.3404552
1227530,38163.2779672
1227539,39220.6529592
1227550,37105.9029752
1227553,35519.8404872
1227560,36048.5279832
1227566,37634.5904712
1227567,39220.6529592
1227597,36048.5279832
1227598,36577.2154792
1227601,38691.9654632
1227602,38163.2779672
1227603,38691.9654632
1227606,37634.5904712
1227613,34991.1529912
1227614,37105.9029752
1227615,35519.8404872
1227616,36048.5279832
1227617,38163.2779672
1227618,34462.4654952
1227620,37634.5904712
1227644,36048.5279832
1227645,36048.5279832
1227646,37634.5904712
1227647,35519.8404872
1227654,38163.2779672
1227662,37634.5904712
1227681,34462.4654952
1227684,36048.5279832
1227687,38163.2779672
1227688,37634.5904712
1227697,37105.9029752
1227698,38163.2779672
1227707,37634.5904712
1227709,37105.9029752
1227711,37634.5904712
1227725,36048.5279832
1227727,36048.5279832
1227738,39749.3404552
1227739,39749.3404552
1227743,37634.5904712
1227757,36577.2154792
1227766,37105.9029752
1227767,38691.9654632
1227769,36577.2154792
1227774,34462.4654952
1227777,34991.1529912
1227783,34462.4654952
1227784,38691.9654632
1227785,39220.6529592
1227786,39220.6529592
1227787,38691.9654632
1227788,38163.2779672
1227791,35519.8404872
1227800,37634.5904712
1299054,27589.5280472
1388471,35519.8404872
1418180,31819.0280152
1418358,32347.7155112
1425987,21245.2780953
1448270,30232.9655272
1448710,31290.3405192
1449103,32347.7155112
1449143,32347.7155112
1452887,22831.3405833
1456353,23888.7155753
1496612,32876.4030072
1545673,38691.9654632
1559573,37105.9029752
1560008,37634.5904712
1560232,38163.2779672
1560566,38163.2779672
1560606,38691.9654632
1560610,38691.9654632
1560611,38691.9654632
1560612,38691.9654632
1560613,38691.9654632
1560684,38691.9654632
1560690,38691.9654632
4244561,33405.0905032
4244671,27060.8405512
4244700,28118.2155432
4244739,28646.9030392
4244741,28646.9030392
4244743,28646.9030392
4244746,28646.9030392
4244852,28646.9030392
4244853,28118.2155432
4244856,28118.2155432
4244863,25474.7780633
4244866,23888.7155753
4245052,37634.5904712
4245136,28118.2155432
4245137,28118.2155432
4245139,27060.8405512
4245354,23360.0280793
4245632,27589.5280472
4245743,28118.2155432
4245793,36048.5279832
4245794,36048.5279832
4245944,37105.9029752
4245947,38163.2779672
4245953,38163.2779672
4245959,37105.9029752
4245979,37105.9029752
4245980,38163.2779672
4245983,38691.9654632
4246198,36048.5279832
4246204,36048.5279832
4246214,33933.7779992
4246219,33933.7779992
4246246,34462.4654952
4246247,33405.0905032
4246248,33405.0905032
4246251,34462.4654952
4246253,32876.4030072
4246254,34462.4654952
4246298,35519.8404872
4246299,31819.0280152
4246326,31819.0280152
4246333,33405.0905032
4246342,34991.1529912
4246386,36577.2154792
4246393,36048.5279832
4246418,37105.9029752
4246423,37105.9029752
4246428,37105.9029752
4246429,37105.9029752
4246448,37105.9029752
4246451,37634.5904712
4246468,39749.3404552
4246478,39749.3404552
4246479,39749.3404552
4246498,39220.6529592
4246525,39220.6529592
4246562,37634.5904712
4246566,37634.5904712
4246630,37634.5904712
4246635,37634.5904712
4246648,39220.6529592
4246651,39220.6529592
4246701,38163.2779672
4247000,37634.5904712
4247074,29175.5905352
4247192,37634.5904712
4247367,29704.2780312
4247453,30761.6530232
4247499,32347.7155112
4247530,32876.4030072
4247583,32347.7155112
4247592,32876.4030072
4247594,32347.7155112
4247600,33405.0905032
4247616,33405.0905032
4247617,33405.0905032
4247644,33405.0905032
4247654,33405.0905032
4247655,33405.0905032
4247659,28646.9030392
4247688,34462.4654952
4247764,34462.4654952
4247766,33933.7779992
4247769,34462.4654952
4247770,33933.7779992
4247803,34462.4654952
4247809,34462.4654952
4247861,34991.1529912
4247911,35519.8404872
4247914,35519.8404872
4247917,35519.8404872
4247977,35519.8404872
4247990,36048.5279832
4247993,36048.5279832
4248028,36048.5279832
4248064,36577.2154792
4248065,36577.2154792
4248094,36577.2154792
4248095,36577.2154792
4248102,36577.2154792
4248139,37105.9029752
4248141,37105.9029752
4248144,37634.5904712
4248149,37634.5904712
4248198,37105.9029752
4248200,36577.2154792
4248244,37105.9029752
4248267,37105.9029752
4248318,37634.5904712
4248321,37634.5904712
4248484,30232.9655272
4248485,25474.7780633
4248487,30761.6530232
4248492,30232.9655272
4248642,32347.7155112
4248685,32347.7155112
4248778,34462.4654952
4248779,34462.4654952
4248790,34462.4654952
4248798,33405.0905032
4248802,34462.4654952
4248941,35519.8404872
4248947,36577.2154792
4249030,38691.9654632
4249037,38691.9654632
4249056,38691.9654632
4249077,38691.9654632
4249081,38691.9654632
4249083,38163.2779672
4249087,38691.9654632
4249130,38691.9654632
4249145,37634.5904712
4249394,29175.5905352
4249428,29175.5905352
4249436,29704.2780312
4249438,29175.5905352
4249440,29704.2780312
4249479,30232.9655272
4249481,29704.2780312
4249484,29704.2780312
4249552,29704.2780312
4249594,30761.6530232
4249604,30761.6530232
4249611,30761.6530232
4249659,32347.7155112
4249673,31290.3405192
4249696,32347.7155112
4249769,33405.0905032
4249780,32876.4030072
4249782,32876.4030072
4249793,32876.4030072
4249882,34462.4654952
4249885,34462.4654952
4249890,31819.0280152
4249891,33933.7779992
4249899,33933.7779992
4249903,33933.7779992
4250001,32876.4030072
4250015,34462.4654952
4250037,32876.4030072
4250045,34462.4654952
4250167,33405.0905032
4250168,33933.7779992
4250169,33933.7779992
4250171,33405.0905032
4250172,33405.0905032
4250177,33933.7779992
4250179,33933.7779992
4250183,33933.7779992
4250190,33933.7779992
4250191,33933.7779992
4250193,33933.7779992
4250194,33405.0905032
4250266,33933.7779992
4250269,33933.7779992
4250284,34462.4654952
4250287,33933.7779992
4250385,34462.4654952
4250387,34462.4654952
4250388,35519.8404872
4250394,35519.8404872
4250395,34991.1529912
4250396,34991.1529912
4250413,34462.4654952
4250414,34462.4654952
4250416,34991.1529912
4250417,34462.4654952
4250528,34991.1529912
4250530,35519.8404872
4250531,36577.2154792
4250544,34991.1529912
4250545,36577.2154792
4250712,34462.4654952
4250715,36048.5279832
4250717,34462.4654952
4250719,34991.1529912
4250727,34991.1529912
4250728,34991.1529912
4250730,36048.5279832
4250733,34991.1529912
4250734,34991.1529912
4250738,34462.4654952
4250742,34991.1529912
4250757,34991.1529912
4250759,34462.4654952
4250760,34991.1529912
4250918,34991.1529912
4250921,34991.1529912
4250922,35519.8404872
4250923,35519.8404872
4250929,36048.5279832
4250933,36048.5279832
4251078,36577.2154792
4251079,37105.9029752
4251096,36577.2154792
4251097,35519.8404872
4251101,36577.2154792
4251241,35519.8404872
4251246,36577.2154792
4251552,36577.2154792
4251557,38163.2779672
4251558,38163.2779672
4251562,36577.2154792
4251563,38691.9654632
4251564,36577.2154792
4251565,38691.9654632
4251568,36577.2154792
4251570,38163.2779672
4251579,35519.8404872
4251585,36048.5279832
4251586,38691.9654632
4251592,38163.2779672
4251594,38691.9654632
4251597,38163.2779672
4251604,38163.2779672
4251606,38163.2779672
4251665,37105.9029752
4251677,37105.9029752
4251678,37105.9029752
4251757,36577.2154792
4251762,37634.5904712
4252084,38163.2779672
4252095,37634.5904712
4252099,37634.5904712
4252214,37634.5904712
4252219,37634.5904712
4252238,37634.5904712
4252241,37634.5904712
4252269,38163.2779672
4252422,38163.2779672
4252428,38163.2779672
4252436,38163.2779672
4252437,38163.2779672
4252460,38163.2779672
4252463,38163.2779672
4252501,38163.2779672
4252503,38163.2779672
4252507,38691.9654632
4252522,38691.9654632
4252523,38691.9654632
4252525,38691.9654632
4252587,38163.2779672
4252591,38163.2779672
4252665,38163.2779672
4252749,38691.9654632
4252750,38691.9654632
4252760,38691.9654632
4252761,38691.9654632
4252766,38691.9654632
4252767,38691.9654632
4252836,38691.9654632
4252841,38691.9654632
4252847,38691.9654632
4252848,38691.9654632
4252863,38691.9654632
4252870,39220.6529592
4252873,39220.6529592
4252929,38691.9654632
4252932,38691.9654632
4252955,38691.9654632
4252983,38691.9654632
4253063,38691.9654632
4253065,38691.9654632
4253068,38691.9654632
4253080,39220.6529592
4253125,39220.6529592
4253133,39220.6529592
4253137,39220.6529592
4253160,39220.6529592
4253307,39220.6529592
4253312,39220.6529592
4253336,39220.6529592
4253346,39220.6529592
4253347,39220.6529592
4253391,39749.3404552
4254187,25474.7780633
4254189,23360.0280793
4254192,23888.7155753
4254194,25474.7780633
4254199,23888.7155753
4254202,25474.7780633
4254203,23360.0280793
4254204,24417.4030713
4254225,27589.5280472
4254299,27060.8405512
4254305,27060.8405512
4254308,27060.8405512
4254356,37634.5904712
4254357,37634.5904712
4254410,20716.5905993
4254417,20716.5905993
4254427,20716.5905993
4254453,22302.6530873
4254459,22302.6530873
4254461,22302.6530873
4254489,21245.2780953
4254666,18601.8406153
4254668,18601.8406153
4254671,21245.2780953
4254679,20716.5905993
4254834,25474.7780633
4254840,27589.5280472
4254860,27589.5280472
4254861,28118.2155432
4254863,28118.2155432
4254866,25474.7780633
4255412,34991.1529912
4255418,34462.4654952
4255556,29175.5905352
4255558,33405.0905032
4255560,31819.0280152
4255561,30232.9655272
4255570,29175.5905352
4255571,31819.0280152
4255583,31819.0280152
4255595,28646.9030392
4255764,35519.8404872
4255805,28646.9030392
4255806,28646.9030392
4255821,29175.5905352
4256122,30761.6530232
4256124,30761.6530232
4256126,30232.9655272
4256157,34991.1529912
4256299,32876.4030072
4256315,32876.4030072
4256451,30761.6530232
4256452,30232.9655272
4256473,30232.9655272
4256475,30232.9655272
4256493,29704.2780312
4256495,29704.2780312
4256510,32347.7155112
4256512,32347.7155112
4256516,32347.7155112
4256587,31819.0280152
4256588,33405.0905032
4256589,32876.4030072
4256601,33405.0905032
4256605,33405.0905032
4256610,33933.7779992
4256625,31290.3405192
4256757,34462.4654952
4256758,33933.7779992
4256759,34462.4654952
4256771,35519.8404872
4256772,34462.4654952
4256778,34991.1529912
4256841,33405.0905032
4256939,33933.7779992
4256956,34991.1529912
4257002,34991.1529912
4257005,33933.7779992
4257007,35519.8404872
4257008,35519.8404872
4257072,23888.7155753
4257074,27060.8405512
4257547,29175.5905352
4257548,29175.5905352
4257571,29175.5905352
4257572,28118.2155432
4257879,24417.4030713
4257888,26003.4655592
4258158,27060.8405512
4258159,28118.2155432
4258170,26532.1530552
4258196,24417.4030713
4258197,24417.4030713
4258205,24946.0905673
4258251,33933.7779992
4258253,34462.4654952
4258285,30232.9655272
4258294,30232.9655272
4258616,32347.7155112
4258625,32876.4030072
4258747,36048.5279832
4258793,34462.4654952
4258794,34991.1529912
4258838,31290.3405192
4258895,31290.3405192
4258897,31819.0280152
4259173,34462.4654952
